Epoch,Test AP,Test AUC,Test ROC
1,0.6982689735717221,0.7078793462586124,0.6978951771151196
2,0.6973538138719193,0.7068202211184105,0.6969813072950517
3,0.6968041239834837,0.7062121454895049,0.6964263497597513
4,0.6962593416623732,0.7054822945040858,0.6958831078026644
5,0.6952356549866552,0.7041796186508572,0.6948616730486047
6,0.6937687622567135,0.7022151898734177,0.6933861060198702
7,0.6919783495340266,0.7001265822784810,0.6916032726258847
8,0.6904931733169002,0.6982478769427977,0.6901102870572436
9,0.6895795254431667,0.6971759333440153,0.6891963321069394
10,0.6891978090589180,0.6967529242108635,0.6888177398088287
11,0.6891859183342669,0.6967176734497675,0.6888071971802905
12,0.6890895355711788,0.6965846819419965,0.6887047359088572
13,0.6885082887225429,0.6958155744271752,0.6881261761994708
14,0.6869616208005891,0.6939192437109438,0.6865747786756612
15,0.6845742604386441,0.6912522031725684,0.6841845179264155
16,0.6816832611748851,0.6878096458900816,0.6812880189679501
17,0.6785182467390894,0.6844960743470597,0.6781156625307626
18,0.6765838670020086,0.6825044063451370,0.6761885176216395
19,0.6759816826514486,0.6821727287293703,0.6755833990566049
20,0.6762004558549524,0.6828785451049513,0.6757989377997030
21,0.6766892940550874,0.6839144367889761,0.6762910423868357
22,0.6765795539000694,0.6842589328633232,0.6761775241505348
23,0.6747686651219642,0.6826630347700688,0.6743724096531968
24,0.6711840831306036,0.6791067136676814,0.6707752723006912
25,0.6663054387861594,0.6744031405223523,0.6658839482924541
26,0.6622170835928995,0.6706937990706617,0.6617905927072769
27,0.6596815164314838,0.6692413074827751,0.6592653240373854
28,0.6598145585654664,0.6708163755808364,0.6593771063205284
29,0.6604125486524215,0.6728208620413395,0.6599740437129732
30,0.6586853429840460,0.6725765101746516,0.6582349132833714
31,0.6543150983692056,0.6692845697804839,0.6538540928916858
32,0.6471783018059410,0.6632983496234578,0.6467003254349796
33,0.6411958023387340,0.6584000961384394,0.6407115773758874
34,0.6381027539011317,0.6568530684185228,0.6375963221824429
35,0.6368916887186225,0.6579586604710783,0.6363822710033089
36,0.6335388401116318,0.6563819900656945,0.6330030231008192
37,0.6284039838797193,0.6526558243871174,0.6278650959503365
38,0.6191872190992401,0.6441459701970839,0.6186196655004986
39,0.6156847774101741,0.6423281525396571,0.6151055257986165
40,0.6118333279569755,0.6398614004165999,0.6112437084247399
41,0.6078667446677258,0.6371270629706778,0.6072511500239980
42,0.6011741968146576,0.6306297067777600,0.6005468679186745
43,0.5941746347158823,0.6236692837686268,0.5935429187365957
44,0.5941319690929787,0.6259389520910110,0.5934925278721886
45,0.5903249933903094,0.6229842973882390,0.5896662033459438
46,0.5812219831063785,0.6119988783848742,0.5805555262921207
47,0.5761370790150374,0.6063779842973882,0.5754603925159278
48,0.5799701060573038,0.6133752603749399,0.5792820772632796
49,0.5684232520183243,0.5978176574266945,0.5677404173840235
50,0.5663438752740723,0.5960615286011857,0.5656543183237276
51,0.5621339034952206,0.5911071943598782,0.5614443713380939
52,0.5605542232533324,0.5897260054478449,0.5598554468195556
53,0.5535525165157635,0.5800705015221920,0.5528452533301049
54,0.5538004519091264,0.5810294824547348,0.5530922363628713
55,0.5577991833726095,0.5875572824867810,0.5570878692033003
56,0.5520234773285437,0.5793070020829995,0.5513117889895892
57,0.5421328379099579,0.5644111520589650,0.5414189768662019
58,0.5385471782315810,0.5590378144528120,0.5378212594173220
59,0.5463933758728184,0.5718610799551355,0.5456743154850155
60,0.5468439731362270,0.5727687870533569,0.5461273130893205
61,0.5392844323425242,0.5605624098702131,0.5385660140317357
62,0.5309579903821414,0.5467160711424451,0.5302317384421248
63,0.5321613722127627,0.5487381829834963,0.5314421814510490
64,0.5377875794208055,0.5579394327832079,0.5370661334453151
65,0.5380025223156860,0.5583336003845538,0.5372747795996562
66,0.5314063938828457,0.5470285210703413,0.5306852136488843
67,0.5278364897462059,0.5407787213587566,0.5271152174948808
68,0.5284260915327641,0.5417929818939272,0.5277041690344361
69,0.5310473153605073,0.5456986059926294,0.5303235403393334
70,0.5298001978361591,0.5435346899535330,0.5290832225945222
71,0.5252854961240370,0.5357298509854190,0.5245673740761073
72,0.5221194148065456,0.5302155103348822,0.5214001771381864
73,0.5190767343006026,0.5248702131068739,0.5183629803975740
74,0.5218669139225041,0.5293783047588527,0.5211465972921343
75,0.5247339809835204,0.5337838487421888,0.5240243705698369
76,0.5239041285147585,0.5314132350584841,0.5232009801999132
77,0.5187296005826423,0.5228601185707418,0.5180260438044937
78,0.5158558862715206,0.5180556000640923,0.5151542005869113
79,0.5165295702053773,0.5192292901778561,0.5158165654858783
80,0.5192518246095887,0.5236556641563852,0.5185410994774461
