Epoch,Test AP,Test AUC,Test ROC
1,0.7211874173528443,0.6918181643117824,0.7211490510932120
2,0.7209719653078459,0.6918859752363287,0.7209337361077706
3,0.7204699132338485,0.6916299197751155,0.7204318453642863
4,0.7204834430342310,0.6917697866923752,0.7204457773858455
5,0.7209753627105846,0.6922787909299668,0.7209382428344623
6,0.7216192734299649,0.6928898604137861,0.7215807936179208
7,0.7222308986257345,0.6934697088166731,0.7221928159913609
8,0.7226088797159477,0.6938868565359824,0.7225707138206408
9,0.7227037534169993,0.6940812997535025,0.7226659452137034
10,0.7225141671256365,0.6940614110950306,0.7224759556469278
11,0.7221094392467391,0.6938525728366667,0.7220707028921772
12,0.7216417883545070,0.6936012251413619,0.7216035316209027
13,0.7213621880678907,0.6935335243829445,0.7213241156952150
14,0.7214418589845346,0.6937848573894321,0.7214032723616727
15,0.7218236438804538,0.6942967332907837,0.7217856596433242
16,0.7223363671321614,0.6949443044853141,0.7222978167047862
17,0.7227447062185096,0.6955125854446659,0.7227062414352388
18,0.7228213650727962,0.6958165484831367,0.7227839503122053
19,0.7223582686251099,0.6956848999590931,0.7223195229538196
20,0.7213512601562726,0.6951087237605028,0.7213126857468346
21,0.7199595386188817,0.6942505957159977,0.7199196254786822
22,0.7186116373048699,0.6934592724120614,0.7185721995356802
23,0.7177435275359599,0.6930837013898016,0.7177029674163000
24,0.7175137190304908,0.6932864878554843,0.7174739625847362
25,0.7176894824851322,0.6938571263699946,0.7176480198425352
26,0.7175637178075001,0.6941543545857848,0.7175228556656468
27,0.7164163597794146,0.6936927217836231,0.7163745434089042
28,0.7137574561156573,0.6920303956869167,0.7137150520542226
29,0.7098123920511934,0.6893683266592000,0.7097690967352651
30,0.7064629881459332,0.6871811985020169,0.7064166939131378
31,0.7045515917687610,0.6862306704529932,0.7045046602030820
32,0.7035937435630737,0.6860963412198130,0.7035461418387429
33,0.7018818753667750,0.6853349023144450,0.7018343876548949
34,0.6979479624788811,0.6827972181906723,0.6978985824949967
35,0.6926318942804419,0.6791182790711046,0.6925798735773387
36,0.6875353434080212,0.6756714232630998,0.6874815932635395
37,0.6840773921714223,0.6735689320705514,0.6840225956110116
38,0.6807545842188755,0.6715480960127485,0.6806980927970729
39,0.6749310849286030,0.6673872314900744,0.6748730148997750
40,0.6705376322985923,0.6643696196423330,0.6704766376315254
41,0.6669371374820183,0.6619900386023585,0.6668752144262819
42,0.6606541282888961,0.6571102666444826,0.6605889381124774
43,0.6570900966874874,0.6545148260915286,0.6570233524339961
44,0.6558513166179248,0.6539005764787882,0.6557838223767848
45,0.6477541404744269,0.6469269209752359,0.6476837410448513
