,Epoch,Test AP,Test ROC,Test AUC
0,0,0.6124536234524653,0.6022068078889701,0.6123652448414765
1,1,0.6248272830292352,0.6165912636961285,0.6247363167624856
2,2,0.6329572193403933,0.6280500686632579,0.6328551476031989
3,3,0.644183269697526,0.6415309510591672,0.6440947478139445
4,4,0.6563838739522989,0.6377168736303872,0.6563124634726791
5,5,0.6546096536603427,0.6434641110299489,0.6545257701622191
6,6,0.6654576026171,0.6550244090577064,0.6653856653639675
7,7,0.6706221254382498,0.6600250109569028,0.6705475480261092
8,8,0.6717168598740904,0.6645656683710737,0.6716156141535204
9,9,0.6901868030165966,0.6807120175310446,0.690116439270533
10,10,0.6976467741171355,0.6878928502556612,0.6975784410733259
11,11,0.7087008439312523,0.7006035588020452,0.7086374402482177
12,12,0.7104664893182537,0.7018808005843682,0.7104062944028888
13,13,0.7102064748784105,0.7025119181884587,0.7101331636606116
14,14,0.7230727935396843,0.7192237720964207,0.7230092872105359
15,15,0.7295261853476747,0.7266668458729,0.7294680085317031
16,16,0.7365994681403738,0.7349274039444851,0.736430758267164
17,17,0.7409412403812305,0.7400736303871439,0.7408702125519009
18,18,0.7540630881850552,0.7553097443389335,0.7540114874803855
19,19,0.7588272038223037,0.7575827027027027,0.7587690191541754
20,20,0.7629298770279547,0.763806480642805,0.7628791177145996
21,21,0.769650701011697,0.7729448531775018,0.7696013980543019
22,22,0.7785235629954549,0.7843382089116142,0.77846924040676
23,23,0.7822013806587955,0.789060534696859,0.7821539317968998
24,24,0.7932573552401188,0.7998607333820307,0.7932021417815729
25,25,0.7975546394298104,0.8039565230094958,0.7975103089031805
26,26,0.8007799401661072,0.8111466121256392,0.8007221099422999
27,27,0.811031578098623,0.8214792461650839,0.8109819973373016
28,28,0.809200236380047,0.8170867845142441,0.8091572802809062
29,29,0.8103976633877846,0.8214147319211103,0.8103451816464515
30,30,0.8193378999220696,0.8309446077428779,0.8192934642913392
31,31,0.8203731332208867,0.8306134813732651,0.8203323535975952
32,32,0.8343305601659463,0.8445985566106646,0.8342976938094597
33,33,0.829808434794652,0.8404301650840029,0.8297704756327536
34,34,0.8429616566578597,0.8492602016070123,0.8429318813506683
35,35,0.8357661800420724,0.8491437487216946,0.8357239888164153
36,36,0.8400792775064586,0.8552092330168005,0.840045207206616
37,37,0.8526591323274246,0.861259780861943,0.8526280024794963
38,38,0.8506441255408771,0.8631587669831995,0.8506122674017341
39,39,0.8500514227450915,0.8595228750913075,0.8500206380217459
40,40,0.8578872021509238,0.8679275850986121,0.8578586657610476
41,41,0.8600383377406112,0.8700733382030679,0.8600117326401685
42,42,0.8603174766591114,0.8722359444850255,0.8602900380095881
43,43,0.859868453224151,0.8738889817384952,0.859837184129273
44,44,0.866331571104018,0.8786213586559534,0.8663088616453437
45,45,0.8701545319404712,0.8853539342585829,0.8701257621435259
46,46,0.8724782906610754,0.8857509072315559,0.872429641356061
47,47,0.8715890325953979,0.8879598655953251,0.8715602858849998
48,48,0.874151272130407,0.8905574054054053,0.8741259342317309
49,49,0.8757751218001877,0.893827085463842,0.8757449413835078
50,50,0.8804439625893771,0.8975925200876553,0.880419006842756
51,51,0.8801650173072939,0.896388277574872,0.880140816504176
52,52,0.8875800960153748,0.9035545478451424,0.8875569106594853
53,53,0.8888211229511751,0.9033547640613585,0.8887999744897741
54,54,0.892390575100094,0.9080963506208912,0.8923698687820741
55,55,0.8911921771812146,0.9083546413440466,0.8911543806020764
56,56,0.8910023801282436,0.9074738816654492,0.8909798611544256
57,57,0.8993625999127999,0.9128191439006574,0.8993431207256208
58,58,0.8916880009161934,0.9088338933528123,0.8916648478153362
59,59,0.8958564917991797,0.9131423462381301,0.8958254616428971
60,60,0.8999060018850982,0.9168672257121987,0.8998838351542602
61,61,0.899987592617363,0.9183475003652303,0.8999670926692172
62,62,0.8991365563076583,0.9166011278305333,0.8991064062641404
63,63,0.9010325942274684,0.9189712549306064,0.901004322488882
64,64,0.9031732412431037,0.9219524908692477,0.9031520649836438
65,65,0.9083980682507049,0.9253924324324325,0.908378134047138
66,66,0.8980444768567553,0.918057349890431,0.8980176536159911
67,67,0.8956399113071087,0.9160023374726076,0.8956122912347536
68,68,0.8996992278058602,0.9209552549306061,0.8996714568815181
69,69,0.9034756085081399,0.9200631585098613,0.9034516392744519
70,70,0.9053048075894263,0.92460138495252,0.9052798389881097
71,71,0.9024511986438605,0.9217556055514974,0.9023750267765694
72,72,0.9118661559383736,0.9281880496712929,0.9118349237382013
73,73,0.9112516803044208,0.9299277370343316,0.9112292505257578
74,74,0.9104339426694037,0.9281749831994155,0.9104123600645231
75,75,0.9132632827643345,0.9319487859751643,0.9132448829904921
76,76,0.909857232359917,0.9287761811541271,0.909833456644476
77,77,0.9122763566488814,0.930269288531775,0.912255087333468
78,78,0.9128466751897116,0.9310047976625273,0.9128128752606508
79,79,0.9076273297837261,0.9281646281957633,0.9075944587179539
80,80,0.9146492102114139,0.9320473571950327,0.9146284085624798
81,81,0.9155993017805841,0.933717130752374,0.9155777683705401
82,82,0.911223730146772,0.9310199912344777,0.9111987345677828
83,83,0.9098596616972809,0.9304492739225714,0.9098149744667285
84,84,0.9188307798288609,0.9342822147552958,0.9188132029343292
85,85,0.9210386540196538,0.9377418845872899,0.9210197301922041
86,86,0.9190481884092903,0.936222761139518,0.9190261559466101
87,87,0.9186449001477288,0.93792661504748,0.9186231595963243
88,88,0.9214460517533525,0.9388052476260044,0.9214112938996497
89,89,0.9195446161427361,0.9377652826880936,0.9195268455241332
90,90,0.9201315964332386,0.9393133206720234,0.9201049477696717
91,91,0.9240080101034918,0.9393056537618699,0.9239857217046643
92,92,0.9131857531631173,0.936595097151205,0.9131525336357356
93,93,0.9160562339104286,0.9340324558071584,0.9160320142901346
94,94,0.9240249625421855,0.9406857209642076,0.9240079118676958
95,95,0.9232957565183748,0.9430325668371077,0.9232685527427491
96,96,0.9218156729306188,0.9400683944485027,0.9217973205937928
97,97,0.9191914973532304,0.93892588458729,0.9191663316176406
98,98,0.9219799485677885,0.9409898261504749,0.9219601641685343
99,99,0.9253124798061027,0.943272134404675,0.9252917163395027
