Epoch,Test AP,Test AUC,Test ROC
1,0.5591527309634026,0.513677811550152,0.5511047107842685
2,0.5966778320665114,0.5455927051671733,0.5825680657052319
3,0.6370079612919273,0.5706686930091185,0.6124781737049732
4,0.6770540657903859,0.6117021276595744,0.6775251522066499
5,0.6770360337470495,0.6063829787234043,0.6694829131290362
6,0.7225343745568358,0.6405775075987842,0.7048553690376105
7,0.7138773459121595,0.6170212765957447,0.679040289723857
8,0.7188781523681451,0.6193009118541033,0.706067940983546
9,0.726001836616329,0.6405775075987842,0.7074883824059276
10,0.7509030211840124,0.6382978723404256,0.7224757716576897
11,0.715928250047103,0.6314589665653495,0.7047329570125922
12,0.7587286919699892,0.6398176291793313,0.7279750741401132
13,0.778940703751761,0.6352583586626139,0.7373777034580242
14,0.7488263978451846,0.6337386018237082,0.7207435260206391
15,0.7590291852050226,0.6436170212765957,0.7352828410676175
16,0.7657247334095154,0.6436170212765957,0.7361004610083055
17,0.7467315532996783,0.6337386018237082,0.7156599624911077
18,0.7475155921207084,0.6063829787234043,0.7048230337857189
19,0.7669370496942376,0.6375379939209727,0.7392485287460389
20,0.7309048160393525,0.6117021276595744,0.7028367254552341
21,0.7563684477691142,0.6268996960486323,0.717516929814026
22,0.7444981682308413,0.6193009118541033,0.7063681968939681
23,0.7469998303173584,0.6246200607902735,0.7170549976441458
24,0.7544872831016576,0.6337386018237082,0.7249494184273981
25,0.7460985871593454,0.6344984802431611,0.7222909987897377
26,0.737102576135412,0.6238601823708206,0.7082667381121757
27,0.7511903750057055,0.6185410334346505,0.7177432765772674
28,0.78030441055473,0.6390577507598785,0.7462976136584103
29,0.7558806651468282,0.6109422492401215,0.7167408837686274
30,0.7641740530179494,0.6238601823708206,0.729471734370525
31,0.7692787787345768,0.628419452887538,0.7338577803235372
32,0.7493646507402849,0.628419452887538,0.7184869873707744
33,0.7504806635263762,0.6314589665653495,0.7123917923892055
34,0.7766764566038438,0.6337386018237082,0.7421494627728865
35,0.7478557542264279,0.6200607902735562,0.7126412357609408
36,0.7421574725055469,0.6177811550151976,0.7094030912500808
37,0.7632894819897987,0.6337386018237082,0.7302801156678153
38,0.7438080130323146,0.6193009118541033,0.7225381325006236
39,0.7712997879508101,0.6398176291793313,0.7427569035762789
40,0.7524154649886462,0.6223404255319149,0.7236075054738962
41,0.7386187563518263,0.6238601823708206,0.7219815042359181
42,0.754037463472517,0.6246200607902735,0.7228129821417024
43,0.7518204350710569,0.6246200607902735,0.7175076911706285
44,0.7469223943672832,0.6162613981762918,0.7185632061788048
45,0.7680900751728901,0.6177811550151976,0.7298782346800196
46,0.7587187018201027,0.6367781155015197,0.7402832568065705
47,0.7599582254690825,0.6329787234042553,0.7418653744884101
48,0.7624832077736481,0.64209726443769,0.7402532312155282
49,0.7528455751633124,0.621580547112462,0.7282707107288365
50,0.7741403713074198,0.6534954407294833,0.7533259116231373
51,0.7779870397026084,0.6443768996960486,0.7486927319592391
52,0.7418103992388747,0.6139817629179332,0.7164752727709462
53,0.7790802161816925,0.662613981762918,0.7570860394859619
54,0.772044436976752,0.6443768996960486,0.7472006910505262
55,0.7676739829099952,0.6322188449848024,0.7382530649199471
56,0.7620876012351976,0.6352583586626139,0.7329131290361324
57,0.7690849418654802,0.6367781155015197,0.7413687974057889
58,0.7764448392534702,0.628419452887538,0.743777773671714
59,0.7929083713097123,0.6527355623100304,0.7548803133747841
60,0.7598637064562299,0.6253799392097265,0.7285086057963248
61,0.7745695588796868,0.6504559270516718,0.7496420025683428
62,0.7793867140411732,0.6550151975683891,0.753808630740662
63,0.7665784225801919,0.6360182370820668,0.7403179017193116
64,0.7813172331212862,0.6413373860182371,0.7470782790255078
65,0.7576110588546329,0.6231003039513677,0.7291229755822656
66,0.7873074086613774,0.6436170212765957,0.7535129941519387
67,0.7899638906760896,0.6496960486322189,0.7563123031014126
68,0.7961948154831966,0.668693009118541,0.7712165445625965
69,0.7686428075257957,0.6299392097264438,0.7428793156012972
70,0.7820920012585623,0.6367781155015197,0.7484571465526002
71,0.779491896727271,0.6398176291793313,0.7494410620744449
72,0.7955043182520534,0.6610942249240122,0.7671954250237896
73,0.8078225338859424,0.6595744680851063,0.7694866085863952
74,0.787740345219942,0.6451367781155015,0.7572292384586247
75,0.7976349471169508,0.6588145896656535,0.7661306713722157
76,0.7891508370262176,0.6390577507598785,0.7567788545929915
77,0.7997342990385186,0.6512158054711246,0.7614258922219862
78,0.8118500695606986,0.6671732522796353,0.7783095130311064
79,0.7821678028272547,0.648936170212766,0.7505335316562116
80,0.8034081288169299,0.648936170212766,0.7623682338485416
81,0.7833658199216127,0.6428571428571429,0.7478035125322198
82,0.8028929835722847,0.6565349544072948,0.7728309974963277
