,Epoch,Test AP,Test ROC,Test AUC
0,0,0.5926231730839057,0.5695139307714894,0.5924853105279129
1,1,0.5561935446941738,0.5086747462449077,0.555982888674071
2,2,0.5962526251132094,0.5830201337785825,0.5961470061447085
3,3,0.5612727381352576,0.5355168908386996,0.5611723142368765
4,4,0.5932952301525769,0.5764248743773592,0.5931911130163705
5,5,0.5992313900667019,0.5924170639590398,0.5990283609644217
6,6,0.5747889434586806,0.562453978937214,0.5746199748671114
7,7,0.585299032826609,0.5794067137253067,0.5850912992453138
8,8,0.5955072351310114,0.5961623906156472,0.5953135241956918
9,9,0.6021402160037862,0.6006710630502241,0.6019754729223813
10,10,0.6007106114695917,0.5971265212662128,0.600555092973183
11,11,0.5980730525477558,0.5957530838593872,0.5979013957374351
12,12,0.5935365607175864,0.5943399706823893,0.5933371833858564
13,13,0.5889898277396901,0.5917280925588069,0.5887567128758048
14,14,0.5889077519491344,0.5914052610543018,0.5886827582310373
15,15,0.5925416278570033,0.5943728058025318,0.5923192862856395
16,16,0.5986613268441735,0.5998391456528187,0.5984460138136054
17,17,0.6060512627080007,0.6059412413637972,0.6058604802010632
18,18,0.6141497925146121,0.611561896843375,0.6139958177798044
19,19,0.6207193567053481,0.6155487220344792,0.6205811745584591
20,20,0.6250832733765634,0.618425215371969,0.6249503361192429
21,21,0.6274202568277331,0.6201358024714655,0.6272939523382759
22,22,0.6279510520118156,0.620348523098941,0.6278311788133449
23,23,0.6282417209773,0.6201192197922556,0.6281266845137151
24,24,0.6289854124411454,0.6205888657994673,0.6288736140957628
25,25,0.6306450406786819,0.6221053907341556,0.6305371659868082
26,26,0.6325323732529781,0.6238455577479184,0.6324267976178425
27,27,0.6341937584439075,0.6250105204479767,0.6340897000999786
28,28,0.6348778001527615,0.6253647010003767,0.6347756093171799
29,29,0.6350837082587233,0.6257873824068672,0.6349818387666304
30,30,0.6347186103408882,0.6261273155364466,0.6346150907727404
31,31,0.6341196978112785,0.6261886690906786,0.634012905574151
32,32,0.6338349698442134,0.6262062188962719,0.6337254186681932
33,33,0.6338579878774906,0.6265921730886375,0.6337455465547809
34,34,0.634216202107456,0.6268964640727173,0.6341022567475874
35,35,0.634534116570183,0.6271063776748357,0.634417681338522
36,36,0.6347745905558472,0.6269627712011087,0.6346586739301459
37,37,0.634587024434673,0.6263684602442178,0.6344726388015611
38,38,0.6341861973989154,0.625612403296797,0.634072012345959
39,39,0.6335667417918062,0.6245568202318688,0.6334515288063434
40,40,0.6330416173294098,0.6237149013323511,0.6329264241419196
41,41,0.6325562052127776,0.6230275575350561,0.6324413816135619
42,42,0.6323087069643192,0.6226605684551868,0.6321927173497549
43,43,0.6325455708327069,0.6228615420353698,0.6324277015838047
44,44,0.6329997261839091,0.6233991935392561,0.6328802077250293
45,45,0.6331933519166923,0.6239261358875787,0.6330699695824716
46,46,0.6332663628525448,0.6242264876007793,0.6331410539857939
47,47,0.6329728106626216,0.62432131316326,0.6328428204391221
48,48,0.6328793397492788,0.6243337678640037,0.6327511266178315
49,49,0.6327384243865076,0.624162492140329,0.6326069348562336
50,50,0.6329190221134413,0.6241210708249767,0.6327873662226121
51,51,0.6333883969238607,0.6243884458873445,0.6332589137169566
52,52,0.6337577633511885,0.624653981050739,0.6336267515463391
53,53,0.6343804291547913,0.6251302318234966,0.634254386016334
54,54,0.6344163564264993,0.6251749319331734,0.6342912721952931
55,55,0.6342374508377471,0.6252168957828383,0.6341140570828995
56,56,0.6339003618850197,0.6249742650028193,0.6337771778869009
57,57,0.6333865495818631,0.6247236613272484,0.6332608239439126
58,58,0.6329466687811771,0.6246404412813698,0.6328195716124672
59,59,0.633161100318214,0.6245680247448484,0.6330346948966973
60,60,0.6334455068978032,0.6245350009171189,0.6333141113380211
61,61,0.6336633983944413,0.6244354576649624,0.6335341448721201
62,62,0.6339634392444954,0.624260761616273,0.6338395270381019
63,63,0.6338855579724206,0.6239246969922275,0.6337588973079784
64,64,0.6336577985403973,0.6234126861317285,0.6335327785201699
65,65,0.6333314243102138,0.6227407455912246,0.6332095498683571
66,66,0.6331983913940087,0.6224395446938823,0.6330768390030024
67,67,0.6330986232244773,0.6221472602300271,0.6329748382637661
68,68,0.6330092330947115,0.621870402611411,0.6328835133350907
69,69,0.6328407858904941,0.621375658495125,0.6327163806343389
70,70,0.6326686034480713,0.6211099582125919,0.6325435205482628
71,71,0.632444186861523,0.6209666583886938,0.6323171027075852
72,72,0.6323027963423247,0.6211717363588947,0.6321725907128629
73,73,0.632339212128641,0.6216404860050679,0.6322094867207823
74,74,0.6325131611342051,0.6222427934459591,0.6323784111659452
75,75,0.6329792580171613,0.6226787787373349,0.6328407031461895
76,76,0.6335280051571258,0.6229191922032065,0.6333848272226137
77,77,0.6338547583223878,0.6228339671392156,0.6337091446307588
78,78,0.6337843516018551,0.6224118754439346,0.6336420347095479
79,79,0.6337926038175679,0.622017122760324,0.6336553577169544
80,80,0.6338710658542563,0.6218913019766742,0.6337384515603773
81,81,0.6340429623426418,0.6221137174564331,0.6339083805240753
82,82,0.6348286187783894,0.623410350875339,0.6346910989065219
83,83,0.6358775678877711,0.6248268607889034,0.6357400421922423
84,84,0.6365329886908934,0.6258610491311525,0.6363927203920537
85,85,0.6368424301935883,0.6265521434917396,0.6367063084143341
86,86,0.6366676066447419,0.6267052089332663,0.6365324046623464
87,87,0.636277068651667,0.6264921344790652,0.6361424613164975
88,88,0.6363065980379439,0.626278611844345,0.6361743981182704
89,89,0.6368606406785979,0.6262566745873531,0.6367342329477252
90,90,0.6376207360505021,0.6264106128014697,0.6374974411169584
91,91,0.6384900837375398,0.6266765489684866,0.6383729553568546
92,92,0.6384727051968315,0.6265837048356697,0.638356419793537
93,93,0.6381689545854694,0.6262900758302568,0.6380540345406998
94,94,0.6378587776242217,0.6263262133331723,0.6377446445872855
95,95,0.6377119974761918,0.6266268716962019,0.6375975463377017
96,96,0.6377671996762739,0.6268754939421091,0.6376508499277549
97,97,0.6380261056507873,0.6270284414413938,0.6379099280982349
98,98,0.6380950330972721,0.6270253041777596,0.6379787055784214
99,99,0.6377523924159962,0.6267749363866724,0.6376319391934788
100,100,0.6374154129125715,0.6266471105849105,0.6372932152185306
101,101,0.6369172096196175,0.6265757791170146,0.6367932046622768
102,102,0.6369414305908225,0.626800034495747,0.6368162976969887
103,103,0.6375786309740694,0.6273306566420164,0.6374542419166445
104,104,0.6384378445786105,0.6277526539835039,0.6383170434684289
105,105,0.6387911791558336,0.6279586047262947,0.6386703103912283
106,106,0.6389457334459752,0.6280458112199492,0.6388257396733015
107,107,0.6384209402822196,0.6276622158724217,0.6383019328055238
108,108,0.6382155187237737,0.6275600071255985,0.6380953047508064
109,109,0.6379925422821024,0.6275201190593908,0.6378652801466259
110,110,0.638044663406537,0.6276619092225928,0.637911354450139
111,111,0.6384258376273748,0.6279266895556388,0.6382940441498381
112,112,0.6382043077507451,0.6280478634149582,0.6380691414498711
113,113,0.6381006263293969,0.6284228725672761,0.6379623772755206
114,114,0.6381308397250446,0.6289594390025369,0.637993764383697
115,115,0.6386053803354272,0.6298129634186568,0.6384709746512833
116,116,0.6392395103476329,0.6307169671143062,0.6391008206641714
117,117,0.6397896508797958,0.6314004659945154,0.6396502585731774
118,118,0.6398516689573648,0.6318387157769355,0.6397148734783482
119,119,0.6399202647521058,0.6319543935277827,0.6397832540128887
