Epoch,Test AP,Test AUC,Test ROC
1,0.6223143749494278,0.5020781379883624,0.5405045159337731
2,0.6715639859870185,0.5074812967581047,0.6346588502420867
3,0.7520204449350416,0.5652535328345802,0.7376318831626945
4,0.7782888881945168,0.5889443059019119,0.7250079290551676
5,0.7606534501333774,0.5702410640066501,0.6916544189540004
6,0.7736449496907767,0.6088944305901912,0.7207815180806644
7,0.7682215656481738,0.6047381546134664,0.7121362567535165
8,0.7740230609734551,0.6068162926018288,0.716900254213455
9,0.7587465566152222,0.6043225270157938,0.7064905621786487
10,0.7633016859339439,0.6034912718204489,0.7143605381116342
11,0.7358122441727333,0.6142975893599335,0.7015393077295677
12,0.7482412704037988,0.6118038237738986,0.7105483727644037
13,0.7456902382000699,0.6180382377389859,0.712509734254002
14,0.7310575399258797,0.6026600166251039,0.6911987142147402
15,0.7505690142848379,0.6259351620947631,0.7164939549159797
16,0.7460076717862667,0.6084788029925187,0.7014964666471808
17,0.7489124679530115,0.6209476309226932,0.7157722208748011
18,0.7569128257785527,0.6055694098088114,0.7157518368114073
19,0.7521161328554099,0.6167913549459684,0.710433669221239
20,0.7579797895084283,0.6172069825436409,0.7144586580100041
21,0.7605662817036565,0.6184538653366584,0.7201537580266568
22,0.7589637168262675,0.6263507896924356,0.7275963596135735
23,0.763419383379751,0.6192851205320034,0.7238056148075365
24,0.7297203855088197,0.6155444721529509,0.7005277053970782
25,0.7520567751853315,0.6205320033250208,0.7063499466904919
26,0.7418157155686402,0.6221945137157108,0.7102989271072803
27,0.745722021902246,0.6105569409808811,0.711121199495028
28,0.7212466911401991,0.6068162926018288,0.6877582989049957
29,0.7110261249054382,0.6155444721529509,0.6892121317653497
30,0.6848004690622167,0.5947630922693267,0.6622167219800319
31,0.6927557643876765,0.6047381546134664,0.670315759506747
32,0.6825299351982433,0.5906068162926018,0.6580248602655181
33,0.7215623208382,0.6014131338320865,0.6819941003683642
34,0.7131285180814976,0.5985037406483791,0.6728699862977635
35,0.7294451352654048,0.6022443890274314,0.680870558433509
36,0.736719741014487,0.6005818786367415,0.6850904050486142
37,0.7354099856730655,0.5939318370739817,0.6811521349024225
38,0.7484957523208426,0.5993349958437241,0.6931897880679294
39,0.7454505342512583,0.5985037406483791,0.6822480374292863
40,0.7570888134264393,0.6043225270157938,0.7042839009431258
41,0.7707901744341599,0.6205320033250208,0.7230610782547648
42,0.7429729497029348,0.586450540315877,0.6883632564474101
43,0.7843189040946621,0.6072319201995012,0.7289389438567615
44,0.7513934981002008,0.5831255195344971,0.6912266991153315
45,0.7545909722513406,0.5748129675810474,0.6748821351995461
46,0.7720508042873511,0.6138819617622611,0.725244936978695
47,0.74852977861726,0.5752285951787198,0.6718725491618696
48,0.7543049463343761,0.5939318370739817,0.6941568218550327
49,0.7315338363794414,0.5831255195344971,0.6677743159419268
50,0.7404777894805683,0.6088944305901912,0.6899165911765336
51,0.7279106205092802,0.5623441396508728,0.6489276946177089
52,0.7378715550633621,0.586450540315877,0.6769039578941258
53,0.7485000928883248,0.5985037406483791,0.6864944869745835
54,0.7234025323864158,0.5798004987531172,0.6681740508800041
55,0.7201519785808916,0.5644222776392352,0.649677413559479
56,0.7148488383602527,0.5860349127182045,0.6595429547494522
57,0.724535977543568,0.585619285120532,0.6691714880158983
58,0.7125622546904855,0.5802161263507897,0.6584916207679747
59,0.698098300284336,0.5739817123857024,0.639318854429457
60,0.705274794730697,0.5743973399833749,0.6527350230685409
61,0.68400621536676,0.5781379883624272,0.628461403985188
62,0.6945678548672573,0.5773067331670823,0.642975893599335
63,0.6945844555627094,0.5760598503740648,0.63673387879705
64,0.7146739662084572,0.5931005818786368,0.6577588309635997
65,0.6956990094354031,0.5660847880299252,0.6338479791101355
66,0.7044178091436508,0.5960099750623441,0.6586242899263341
67,0.7238471300985151,0.5939318370739817,0.6656426266005808
68,0.7165508970692122,0.5810473815461347,0.6594638369440765
69,0.7038934003731994,0.5615128844555278,0.6411513471792948
70,0.715737030349479,0.5802161263507897,0.6541045557345208
71,0.7328978843467617,0.5901911886949294,0.6715657517331637
72,0.7196584449017829,0.5814630091438071,0.6648866887920127
73,0.6929572152309821,0.5610972568578554,0.6312298361881387
74,0.7149299633915958,0.5847880299251871,0.6537369516082335
75,0.7054326494527594,0.586450540315877,0.6517641888628387
76,0.7002150836707935,0.5785536159600998,0.6458749220050456
77,0.6988819783795341,0.585619285120532,0.6467041042447912
78,0.6812217205906349,0.5714879467996675,0.6258018019512039
79,0.6737925850950951,0.5677472984206151,0.6223897170346508
80,0.6765112253608008,0.5656691604322527,0.622643308602973
81,0.6768409851403123,0.5798004987531172,0.6278982510473609
82,0.6756906036465797,0.5694098088113051,0.6244419430780213
83,0.6701618238377554,0.5602660016625104,0.61593867920943
84,0.6715434655122876,0.559850374064838,0.6194875791955412
85,0.6858746091309791,0.5814630091438071,0.6383252177121619
86,0.6781742167760836,0.5739817123857024,0.6292498180981461
87,0.6891739380482831,0.5739817123857024,0.6310318689283995
88,0.6944373951690341,0.5777223607647548,0.6403587871551379
89,0.6946298338176962,0.5748129675810474,0.6428048747623875
90,0.7066603577053192,0.5868661679135495,0.6550159652130411
91,0.6992662207598399,0.5885286783042394,0.6511271005086342
92,0.6965885410805764,0.5756442227763924,0.6479388947968123
93,0.7066680460746719,0.5922693266832918,0.6615340286026414
94,0.694857390709164,0.5644222776392352,0.6401977876035874
95,0.6994753767134643,0.5802161263507897,0.6496753406038795
96,0.694705804076444,0.5698254364089775,0.6380985745666313
97,0.6839872483879623,0.559019118869493,0.6274919517498855
98,0.6750077115473399,0.5640066500415628,0.6249422163626678
99,0.6879453793192316,0.571072319201995,0.630169519399064
100,0.6810885423587549,0.5532003325020781,0.6179950511639991
101,0.6814163365768655,0.5640066500415628,0.6260139344075389
102,0.6845875469591868,0.5706566916043225,0.6290273208638144
103,0.6622803542668203,0.5677472984206151,0.6165356904220469
104,0.6647627406858413,0.5536159600997507,0.6065074222175235
105,0.6699296242341919,0.557356608478803,0.6102387422963788
106,0.6809625362006998,0.5677472984206151,0.6218915167056037
107,0.656214948169721,0.5490440565253533,0.597799626729795
108,0.6517075777932501,0.5556940980881131,0.596959388726853
109,0.6768490759709223,0.5739817123857024,0.6150355615533071
110,0.6641248503000856,0.5540315876974231,0.5981789776044788
111,0.6671212825480964,0.5532003325020781,0.599938225923139
112,0.6750416815575231,0.5523690773067331,0.607614380507584
113,0.6825469579890714,0.5644222776392352,0.6143473402943183
114,0.6476693936609359,0.5349127182044888,0.5759043787041126
115,0.669866032268379,0.5548628428927681,0.6046175776961034
116,0.6810178252590362,0.559019118869493,0.6084407988065303
117,0.6792273155016616,0.5432252701579385,0.603073225774577
118,0.6803650462175389,0.5644222776392352,0.6134449136233951
119,0.6765596912565742,0.5432252701579385,0.6007100563913021
120,0.680239386853835,0.5523690773067331,0.6043736599205781
