,Epoch,Test AP,Test ROC,Test AUC
0,0,0.4953525662507816,0.4951192383825054,0.4937082136100301
1,1,0.5023922471192624,0.4983033273635592,0.5009042374922864
2,2,0.49629204900584983,0.4935243661042511,0.494311239537346
3,3,0.5052669445598416,0.5129380714487699,0.5041053625669658
4,4,0.4995131431808363,0.5047808464511264,0.49753799782863556
5,5,0.49371554323716427,0.4900461871995475,0.49223471227909943
6,6,0.5028012709732592,0.4934338768969744,0.5014597516777528
7,7,0.5004389203551701,0.5082175511358281,0.49864357818584204
8,8,0.4944441075762377,0.48752380054670563,0.49295601430172364
9,9,0.49751847486638023,0.5158525779998114,0.4958075947978968
10,10,0.5014359927160126,0.4860250730511829,0.500285673566674
11,11,0.5239769168300616,0.5188764256763125,0.5220281386377341
12,12,0.5185429216934855,0.5248298614384013,0.5172097870854132
13,13,0.5175092432701182,0.5378075219153549,0.5158931142002761
14,14,0.518565403411317,0.5265510415684795,0.5165822115667297
15,15,0.5119236816349133,0.5276727307003487,0.5101565345049707
16,16,0.5220966167958614,0.540254500895466,0.5201070491348659
17,17,0.5364972194399797,0.5419323216137242,0.5352672057026431
18,18,0.5265289940399902,0.5293844848713357,0.5253575537027974
19,19,0.5714151465516623,0.5534055990197002,0.570267377454005
20,20,0.5622210433355102,0.5635931756056178,0.5610114511411792
21,21,0.5763344736961424,0.5809784145536808,0.5749667375781686
22,22,0.5663121273283881,0.5858610613629937,0.5645296248898442
23,23,0.5805357900192457,0.5971194269016873,0.5795220520336279
24,24,0.5943864153295098,0.6166613252898482,0.5931520384410973
25,25,0.6085041453132621,0.6213139786973325,0.6074292411254533
26,26,0.6313378524873052,0.6512904137996042,0.6295582878728695
27,27,0.6345230143756901,0.6485361485531153,0.6334556194468117
28,28,0.6399731574030723,0.6605900650391178,0.6387606970226029
29,29,0.6542900195978802,0.6813120935055141,0.6530178630728858
30,30,0.692481756561349,0.7117051559996228,0.6909612374977339
31,31,0.6947647518505948,0.717941370534452,0.6938718070759149
32,32,0.7037448121126635,0.7187972476199452,0.7028891742495549
33,33,0.7328370892983385,0.7548232632670374,0.7320381940514823
34,34,0.7312945102637481,0.7553548873597888,0.7297650715110713
35,35,0.7528662190656595,0.7777358846262609,0.7522427445921578
36,36,0.7609713457460894,0.7847374870393063,0.7604483279608271
37,37,0.7475023081659551,0.7854236968611557,0.7468387886191106
38,38,0.7648627800577551,0.7887944198322179,0.7642605925525442
39,39,0.7535015230803149,0.7946498256197568,0.7528195261344977
40,40,0.7620376785905119,0.801198981996418,0.7612352672077903
41,41,0.7692209801707072,0.7999660665472712,0.7686732260558792
42,42,0.7534762845584675,0.8090149872749552,0.7523616879148304
43,43,0.7709808134226042,0.8207635026863983,0.7701244717066511
44,44,0.7686128326669529,0.8088076161749458,0.7680143612280526
45,45,0.7602664231606715,0.8126307851823923,0.7592982687358327
46,46,0.7678568466655398,0.8245225751720239,0.766316783095653
47,47,0.7699828753245535,0.8276444528230747,0.7692332748587396
48,48,0.7745729857573875,0.8189801112263172,0.7737576833440376
49,49,0.7666734827014771,0.8135846922424357,0.7657709636881103
50,50,0.7684056905522204,0.819014044679046,0.7676731310204594
51,51,0.7571352966623951,0.8139315675369969,0.7555347494942604
52,52,0.7775872888527768,0.823410311999246,0.776827770674282
53,53,0.7768814309500786,0.8232255632010557,0.776187535026005
54,54,0.7750076467029792,0.8198925440663589,0.774122586745017
55,55,0.7669339424959509,0.8150702233952304,0.7655189826012267
56,56,0.7589210507656702,0.8270374210575926,0.7572044506448604
57,57,0.786068607217399,0.8348345744179471,0.7850882018094998
58,58,0.7934912752275685,0.8390649448581393,0.7924852348707165
59,59,0.7806347608321249,0.828210010368555,0.7800148717652915
60,60,0.7783691464270674,0.8316033556414364,0.7775546108586937
61,61,0.7860195475610209,0.8409840701291356,0.7854043480553086
62,62,0.7984168143030994,0.8434046564237913,0.7977807887044756
63,63,0.8025255377445665,0.8503044584786504,0.8018693413734322
64,64,0.7959887500891439,0.8461871995475541,0.7950487122273461
65,65,0.794853413221738,0.8444528230747479,0.7942372100248098
66,66,0.8171356118330582,0.8568460740880386,0.8166782512483933
67,67,0.8178934702828871,0.8586709397681213,0.8174078545771936
68,68,0.8176806966531824,0.8632293335846922,0.8172730493120548
69,69,0.8190728274687161,0.8642812706192855,0.8185513822375448
70,70,0.8223181721361036,0.8591987934772364,0.8219463904325195
71,71,0.835960160633809,0.875784711094354,0.8355701067589265
72,72,0.8152249508955679,0.8731341313978698,0.8146133488634102
73,73,0.8344682668421286,0.8732133094542369,0.8341206325747414
74,74,0.838007669576699,0.8716636817796211,0.8376847851395061
75,75,0.8505912953809642,0.8849505137147705,0.8502857077402479
76,76,0.8503755434384154,0.8863116222075598,0.8500837869585998
77,77,0.8584518875643967,0.8960844565934584,0.8580762155803767
78,78,0.8599807461532226,0.8921594872278253,0.8597106119805322
79,79,0.8657171332902428,0.8964841172589311,0.8654589957486167
80,80,0.863072643296605,0.8997417287208973,0.8627531725973248
81,81,0.8733667949958137,0.9043302856065604,0.8730982876770899
82,82,0.8838619178033745,0.9088528607785843,0.8836311020158772
83,83,0.8675016453973458,0.9044245451974738,0.8669567437403018
84,84,0.8629624083037704,0.9012159487227827,0.8625131501736216
85,85,0.892123501663462,0.9123423508341973,0.891942942770994
86,86,0.8787911740660751,0.9037421057592611,0.8785702679516703
87,87,0.8796689537610707,0.9052389480629655,0.8794527472812625
88,88,0.8825544319485652,0.9065962861721181,0.8823331987491178
89,89,0.8860971767102048,0.911810726741446,0.8858727956327993
90,90,0.8745852025084782,0.9047374870393063,0.8743362488192248
91,91,0.8868954881082028,0.9135111697615232,0.886641719260168
92,92,0.8862660794134473,0.9073579036666981,0.8860728276090525
93,93,0.888306236336423,0.9109171458195872,0.8881171977756064
94,94,0.8896710581629248,0.9103553586577434,0.8894676311536467
95,95,0.8934783917519705,0.9170364784616836,0.8932078359093907
96,96,0.8809064976951603,0.9124554623432934,0.880495525170009
97,97,0.8831660881463663,0.9137977189179,0.8827655271738251
98,98,0.8886098078332284,0.9124328400414743,0.888389847509723
99,99,0.8901260606742596,0.9129380714487699,0.8899112714152754
100,100,0.885849982952179,0.9170628711471392,0.8854534667598793
101,101,0.8903609093162342,0.9154416061834292,0.8900287435537139
102,102,0.8938456375880354,0.915735696107079,0.8936562558008372
103,103,0.9055719982485814,0.9230615515128664,0.9053571309614726
104,104,0.89878900120233,0.9224394382128381,0.8985242862377212
105,105,0.8930842202621871,0.9178056367235365,0.8927864931302325
106,106,0.895431241655115,0.9175492506362523,0.895021896292027
107,107,0.8911754730929561,0.91618060137619,0.8909065177650408
108,108,0.8903330827764966,0.9179866151380903,0.8900475593114664
109,109,0.9058842549614484,0.9245602790083891,0.9056610822973955
110,110,0.8963837098053128,0.9214779903855218,0.8958910457032316
111,111,0.9189005292783964,0.9302667546422848,0.9187584841630462
112,112,0.9061182485072803,0.9266999717221228,0.9059068644324242
113,113,0.8926810594441495,0.922797624658309,0.8915378015438177
114,114,0.895213844651791,0.9258893392402676,0.8940728211058566
115,115,0.8914863518573843,0.9217645395418984,0.8903184146032675
116,116,0.9113555134691154,0.9275822414930719,0.9112072117760586
117,117,0.909579525692826,0.9311075501932321,0.9091300228744648
118,118,0.8970452132119342,0.9267225940239421,0.8966960370938253
119,119,0.911748142624299,0.9265303044584787,0.9115691612903623
