,Epoch,Test AP,Test ROC,Test AUC
0,0,0.49159743949136847,0.48172918438187984,0.4908593311684829
1,1,0.4946135679739537,0.48944403836969563,0.4940585473039903
2,2,0.49489559682361767,0.4981886801244045,0.4939345344731836
3,3,0.48310304816155447,0.4791570810376359,0.4824714097823521
4,4,0.5129944880653451,0.5180644212512668,0.5120434781815624
5,5,0.514328993003232,0.5041191510675722,0.5138278169041044
6,6,0.5304619471697273,0.5293138242728512,0.5295448870003603
7,7,0.5578005357513721,0.5602027251336649,0.557312987651496
8,8,0.575872820936719,0.5623194504304069,0.5753519337933231
9,9,0.5916353767676092,0.5832267993803073,0.5911376327062442
10,10,0.6015841798928497,0.591275451665133,0.6015794162543541
11,11,0.6224797187135727,0.6196217340912533,0.6225466520079501
12,12,0.6080866218917602,0.6132533576395764,0.6077373497419907
13,13,0.6364370265441175,0.6365333317802188,0.6365275353400648
14,14,0.6711945796951666,0.6755182063856305,0.6713303650466466
15,15,0.6673203077717584,0.6826699350021549,0.6674407000671261
16,16,0.6759014719399253,0.688310288995795,0.6760182962586054
17,17,0.7089932137084622,0.7281476778995679,0.7087332158826676
18,18,0.7112863339133965,0.7327465957669861,0.711024431236073
19,19,0.7147893555878146,0.7427867534857716,0.714941425031095
20,20,0.720108477886569,0.7458105947652274,0.7198787256908488
21,21,0.7263602052813053,0.7491147246910272,0.726133419741483
22,22,0.7354665710442727,0.7620065463779426,0.7352256588475268
23,23,0.7540593226337524,0.7814975276357325,0.7538341841494864
24,24,0.7584963469065965,0.7867942550291791,0.7582828442898317
25,25,0.7622365226387415,0.7883107258092698,0.7620275756123613
26,26,0.7679715662094739,0.8029694580018405,0.7677218266750194
27,27,0.7891439009262401,0.8156071998509009,0.7889641545938618
28,28,0.804446679388795,0.8301174154620321,0.8042962552245441
29,29,0.8190447105894533,0.847648924274016,0.8189050972450924
30,30,0.8200895612649773,0.851230066745099,0.819931593340164
31,31,0.816532444136827,0.8504023052103112,0.8163540954959871
32,32,0.8262178786915239,0.8556415188295727,0.8260634292937274
33,33,0.8395948268163195,0.8641502813078777,0.8394742470476781
34,34,0.8434729033980559,0.8663882223438829,0.8433603784063068
35,35,0.8425961639974108,0.8695988013838251,0.8424714803107118
36,36,0.8358409582870963,0.8662688266607648,0.8357030019207253
37,37,0.8434467127839338,0.8721760008852755,0.8433110945566434
38,38,0.8505470170870006,0.8743819089331266,0.8504188111213321
39,39,0.8432058264757305,0.8735242984775594,0.8430466589213045
40,40,0.8447767443352672,0.8744146699437383,0.8446116439714798
41,41,0.842901259018533,0.8724104241167632,0.842742774618975
42,42,0.8433903754073754,0.873635685913639,0.8432236175487862
43,43,0.8499404797769856,0.8755052475858776,0.8497971080818293
44,44,0.8465281172535497,0.8781719938496664,0.8463683694203703
45,45,0.8552866227198566,0.8836259740940489,0.8551400177046705
46,46,0.8508794157512789,0.8829099640065696,0.8507100651721423
47,47,0.8539486675864076,0.8874429958415356,0.8537967830541533
48,48,0.8601468244528747,0.8912381769152815,0.8600075082627439
49,49,0.8684998823886477,0.8950599308087456,0.8683112365533758
50,50,0.8593374736550006,0.8930593250940605,0.8591480479185065
51,51,0.8617829800147864,0.8939256718191243,0.8616048361534697
52,52,0.8710715176478786,0.8984954687882212,0.870900779123968
53,53,0.8670894956804309,0.8966666763736326,0.8668523807376969
54,54,0.8594590119788329,0.8948768331605493,0.8591656060017364
55,55,0.8680721489017815,0.9023237748838077,0.867813679601261
56,56,0.8752913686234784,0.9070169716595416,0.8750881022327731
57,57,0.8875197822980411,0.9131534729583338,0.8873331791084871
58,58,0.8776059931730744,0.9046450744912579,0.8774192869269055
59,59,0.8771811146881725,0.9072077135435473,0.876970908739426
60,60,0.8755398633802691,0.9090554345420446,0.8753163094731495
61,61,0.8824309962635937,0.9113727300259759,0.8822382043631418
62,62,0.8923591468532104,0.9170440249740824,0.8921787853524095
63,63,0.8926893928796953,0.9161929667206374,0.8924895503064432
64,64,0.8919247315387094,0.9124196263206327,0.8918004940815877
65,65,0.8942978743974421,0.9166283241505433,0.8941915944476949
66,66,0.880603583329674,0.9092658330324174,0.8804365933863424
67,67,0.8861541815875501,0.9137853964519097,0.8859618020293942
68,68,0.8976114439037721,0.9182703788046453,0.8975131540980852
69,69,0.8886061073789537,0.9187505096157206,0.8882298645660377
70,70,0.8970198811022708,0.9196714580251372,0.8969059062749996
71,71,0.8940220199571433,0.9237949772274575,0.8937525466936823
72,72,0.89424609377594,0.9225405945322601,0.8940753959456851
73,73,0.899728906689381,0.9229468310638447,0.8994102050704622
74,74,0.9016097279452261,0.9241458840522312,0.9012648768170504
75,75,0.8941531859531101,0.9240068317627462,0.8938300216859074
