,Epoch,Test AP,Test ROC,Test AUC
0,0,0.5437221431797856,0.5383028978052127,0.5429506123389304
1,1,0.4961961296831011,0.4929801097393692,0.6987989452649906
2,2,0.5217655379234386,0.5267742626886146,0.5842735832749396
3,3,0.547756242046701,0.5394122942386831,0.6044853560231868
4,4,0.5525483089110244,0.5311724108367627,0.551567041801581
5,5,0.5207190539587486,0.5069920267489711,0.520218586543902
6,6,0.532335830728087,0.5248825445816186,0.5374200376965281
7,7,0.5338804707736016,0.5270498971193416,0.5329933923496974
8,8,0.5759620788306319,0.5780062585733882,0.5752348453350106
9,9,0.552005272741211,0.5459375,0.5515754828922514
10,10,0.555031203592312,0.5541285150891632,0.5543311887422593
11,11,0.5900958922369046,0.5994864540466391,0.5894283082296232
12,12,0.5637075191604678,0.5558556241426611,0.5628121850509704
13,13,0.5580668087985294,0.5469508744855968,0.5573735959995294
14,14,0.5596352480617296,0.5524198388203018,0.5589022580806906
15,15,0.5703887316883067,0.5652516289437586,0.5697315137255388
16,16,0.5893504712824343,0.5887457133058984,0.5887494270960314
17,17,0.6152726995043345,0.6224952846364884,0.614773875667878
18,18,0.6242601595735446,0.6380174039780522,0.6238222678566603
19,19,0.6188808599053258,0.6316911008230452,0.6184412255489513
20,20,0.6159783289367546,0.6255842764060356,0.6155578236767174
21,21,0.6213583472323188,0.6283950617283951,0.6209748436135395
22,22,0.6285208720753082,0.6347620884773664,0.6281576701749311
23,23,0.6288793118316772,0.6370228909465021,0.6285065419476964
24,24,0.626088694456715,0.6324352709190671,0.6257212695542356
25,25,0.6249897172995003,0.6286415466392318,0.6246314458266456
26,26,0.6248401177525402,0.6271026234567901,0.6244865506650967
27,27,0.6247934479245548,0.6272616598079561,0.6244400692663389
28,28,0.6244496675476451,0.6279196673525378,0.6240889683921027
29,29,0.6226456974786978,0.629553755144033,0.6222515523544853
30,30,0.6197862198242716,0.6302490569272977,0.6193584406220302
31,31,0.616371726859627,0.6290260631001372,0.6159241589427052
32,32,0.6122885748889747,0.628173439643347,0.6117959373836133
33,33,0.6080774874436112,0.6260138031550069,0.6075625862578848
34,34,0.6066823286446876,0.6242249657064471,0.6061708445598686
35,35,0.6058539031231228,0.6227627743484225,0.6053366126269311
36,36,0.6039952613787561,0.6205782750342936,0.6034628747020756
37,37,0.6023957587605926,0.6192656893004115,0.6018615967199562
38,38,0.6026029378662938,0.6197432270233196,0.6020905718535287
39,39,0.6027142438969058,0.6215753600823046,0.6021930717499852
40,40,0.6019740124612029,0.6219701646090535,0.60144497068525
41,41,0.6008428210669577,0.6215239197530864,0.6003054808738593
42,42,0.5997462261262425,0.6204998285322358,0.599187688852444
43,43,0.598055180725008,0.6186887002743484,0.5974969622972894
44,44,0.5966494185219213,0.6171656378600823,0.5961216609734641
45,45,0.5946161033456321,0.6155011145404664,0.5941152131483951
46,46,0.5936317288246611,0.6147423696844994,0.5931257882138823
47,47,0.59354954008165,0.6146720679012345,0.5930468188131742
48,48,0.5942300364407521,0.6161509773662552,0.5937124055713006
49,49,0.5947051677405518,0.6176247427983539,0.5941870561994875
50,50,0.5928541192651329,0.6170537551440329,0.5923179511772851
51,51,0.5905873974495286,0.6161003943758574,0.5900284154891339
52,52,0.5905508908651286,0.6160661008230452,0.5899909532618693
53,53,0.589999438943343,0.615803755144033,0.5894398927442116
54,54,0.5895254041441539,0.6153390775034293,0.5889694458479067
55,55,0.5883406835566206,0.6145546124828533,0.5877660419168191
56,56,0.587814566460705,0.6140393518518519,0.5872407364356277
57,57,0.5879148140478067,0.6139158950617285,0.5873570592571729
58,58,0.5876432560887856,0.6136989883401921,0.5870690234871161
59,59,0.586268348221779,0.6132154492455418,0.5856547497809559
60,60,0.5849180305410933,0.6116658093278463,0.5843061220278112
61,61,0.5839949703673946,0.6108371913580246,0.5833057287083177
62,62,0.5839207608031474,0.6104813957475994,0.5832344445502452
63,63,0.5833016738326363,0.6097337962962963,0.5826132261732044
64,64,0.5842288266099107,0.6099009773662551,0.583540331434566
65,65,0.5842374039149337,0.6099198388203018,0.5835374554942033
66,66,0.5851004737292644,0.6100938786008231,0.5843982920222068
67,67,0.5851307822738108,0.6093891460905351,0.5844226892309341
68,68,0.5845971956402558,0.6078755144032921,0.5838764297106122
69,69,0.5828989335127175,0.6056237139917695,0.5819372610805946
70,70,0.5833038964674923,0.6057776063100136,0.5823445443774655
71,71,0.5841818712782689,0.6069534465020576,0.5832273503991545
72,72,0.5850836640507302,0.6083800582990397,0.5841295135495466
73,73,0.5858967650773372,0.6101007373113854,0.5849367639911365
74,74,0.5863419995636627,0.6107514574759945,0.5853824824688487
75,75,0.5861559884774481,0.6109966563786008,0.5851934057095213
76,76,0.5860968226813531,0.6105388374485597,0.5851353993070175
77,77,0.5861228552009135,0.6101127400548697,0.5851615220312323
78,78,0.5854253429980587,0.6094380144032921,0.5844593178676518
79,79,0.5844887823852957,0.6087804355281207,0.5835326225401596
80,80,0.5844447331505374,0.6089579046639232,0.5834841127375276
81,81,0.5845888592035519,0.6092511145404664,0.5836189099032687
82,82,0.5856152529866276,0.6102473422496572,0.5846436542939581
83,83,0.5861839261032655,0.6110249485596708,0.5852131413555
84,84,0.5866669569374209,0.6112590020576132,0.5856886086988975
85,85,0.5870709385542178,0.6114390432098765,0.5860937919716359
86,86,0.5872495139921945,0.6113704561042523,0.5862764852829528
87,87,0.5870646859166366,0.6107686042524006,0.5860932573486537
88,88,0.586431911815452,0.6102430555555556,0.5854589684340935
89,89,0.5854471014578225,0.6092408264746227,0.584473838061476
90,90,0.5851115197335952,0.6088978909465019,0.5841392370035989
91,91,0.5846922663321041,0.6085506687242799,0.5837214184672799
92,92,0.5851264047204723,0.6083299039780521,0.5841612358781713
93,93,0.5841960467014736,0.6079625342935528,0.5832231900086102
94,94,0.5834071455948711,0.6075321502057613,0.5824396972884188
95,95,0.582314671384636,0.6069337277091906,0.5813435492584342
96,96,0.581960874016139,0.606525634430727,0.5809941263347221
97,97,0.5825411968755639,0.6067631172839506,0.5815749300784944
98,98,0.5831677721257562,0.6070957647462277,0.5821977556084337
99,99,0.5843975284980143,0.6077704903978052,0.5834265136552415
100,100,0.5853013019953947,0.6081142832647461,0.5843342398179835
101,101,0.5865734556036634,0.6085292352537723,0.585618051198774
102,102,0.5875377398887673,0.6089810528120714,0.5865851951697647
103,103,0.5882413154020129,0.6094551611796982,0.5872901221706219
104,104,0.5876078663176649,0.609400720164609,0.5866493758038938
105,105,0.5873542686596362,0.6094568758573389,0.5863953176591448
106,106,0.5872174451173046,0.6096849279835391,0.5862639437510991
107,107,0.5869313026739787,0.6100372942386831,0.585977144892959
108,108,0.5871862645331413,0.610758316186557,0.5862338541501261
109,109,0.5877184200124967,0.6115264917695473,0.5867674943642855
110,110,0.588875422712998,0.6125030006858712,0.5879237892175759
111,111,0.5903293111545594,0.6134280692729767,0.5893907742489618
112,112,0.5917637673756914,0.614255829903978,0.5908242157729203
113,113,0.5929813498077607,0.6145006001371742,0.592272746760915
114,114,0.5931218706066024,0.6144191529492455,0.5921827287596789
115,115,0.5935242633841873,0.6143329903978052,0.5925859003997713
116,116,0.5933927073051768,0.6139030349794238,0.5924451693171986
117,117,0.593557009455635,0.6137247085048011,0.5926136404663681
118,118,0.592874142070357,0.6130234053497943,0.5919327328386352
119,119,0.5927929496049775,0.6131168552812071,0.591851918562697
