Epoch,Test AP,Test AUC,Test ROC
1,0.5674452287954661,0.5331773713313483,0.5622280608213814
2,0.5688601811008471,0.5444491705657167,0.5693293947515207
3,0.5622710403910468,0.5257337303275202,0.5551777472901746
4,0.565319083219461,0.533815397703105,0.561935959991323
5,0.5792913725843127,0.5357294768183751,0.5693923560948841
6,0.5838011173107506,0.5452998723947257,0.5787805618069616
7,0.5653905585500736,0.5472139515099957,0.5661962537638852
8,0.5778124794799018,0.550191407911527,0.5811436023404974
9,0.568093705939576,0.5348787749893662,0.5633720394825519
10,0.5711264717257625,0.5359421522756274,0.5629790738567315
11,0.5677546118046646,0.5272224585282859,0.558709462529045
12,0.5826022867765889,0.5527435133985538,0.578117115697439
13,0.5809381027827395,0.5476393024245002,0.580877283095006
14,0.5776055756930993,0.546575925138239,0.5801259082128549
15,0.5844797391038272,0.5452998723947257,0.5748517197040599
16,0.5762736310189137,0.5408336877924288,0.5684215211279633
17,0.5748613468920001,0.537430880476393,0.5650709102129632
18,0.5792530011391329,0.5444491705657167,0.5745972509412993
19,0.5680586200605313,0.5576350489153552,0.5730378721526501
20,0.5801199061830759,0.559336452573373,0.5842202952271864
21,0.5843694690336967,0.5476393024245002,0.5808221014578627
22,0.5768466441178749,0.5497660569970225,0.5778981079211702
23,0.5717657992122445,0.5448745214802212,0.572505957355269
24,0.5880981951768485,0.5455125478519779,0.5787964830662029
25,0.5743101685328856,0.5393449595916632,0.5733196603488818
26,0.5655469631826698,0.544661846022969,0.5633221046240221
27,0.5869654069368784,0.559336452573373,0.5866800393182734
28,0.5827676292453812,0.5563589961718418,0.5857469268803505
29,0.5858648645884278,0.5480646533390047,0.5786358230865858
30,0.5871531485760298,0.556571671629094,0.5882591387575736
31,0.5815303622506087,0.5423224159931944,0.5778912328319523
32,0.5910276198907828,0.5591237771161208,0.5901283488695273
33,0.5837359253541433,0.5535942152275627,0.5798988493452653
34,0.598234853951528,0.5640153126329222,0.5964764986835108
35,0.5914746090703681,0.5635899617184177,0.596194620025579
36,0.6095607596199533,0.5744364100382816,0.6064785774933823
37,0.5972658046523276,0.5582730752871119,0.592950030223254
38,0.5914202645221763,0.5635899617184177,0.5932406836661088
39,0.5907472107522107,0.5578477243726074,0.5915674135968639
40,0.6083593440165843,0.5765631646108039,0.6065112341671671
41,0.6026243729047774,0.562951935346661,0.6018834849682506
