,Epoch,Test AP,Test ROC,Test AUC
0,0,0.5892749449286045,0.5623971061592641,0.5891168203843282
1,1,0.5419773657933012,0.4933286044230114,0.549720989972653
2,2,0.5301632898048825,0.5197596215448055,0.5299763111906618
3,3,0.6347928975057424,0.6448828595686742,0.6346805837653192
4,4,0.5477658329000307,0.5121507757160182,0.5476393972894114
5,5,0.6050888208998203,0.6114904108117483,0.6049583303696837
6,6,0.643220429563713,0.6468288635990065,0.6431052270743893
7,7,0.607802955578449,0.5890015544088393,0.6076775409728448
8,8,0.6176401383117428,0.6037183261695923,0.6175154463875777
9,9,0.6495787088438826,0.6561518787509335,0.6494470447250811
10,10,0.6742606542055403,0.7044504255533942,0.6741099707211432
11,11,0.6653674570511505,0.6975187215019653,0.6652237174419339
12,12,0.655865369011589,0.6838753379642033,0.6557173718208591
13,13,0.6556203890954436,0.6819630656410933,0.6554771565644382
14,14,0.6616394006263966,0.6892985390368878,0.6614984898820497
15,15,0.6704677142900339,0.700228623319239,0.6703320664951211
16,16,0.6772772733988212,0.703658660684587,0.6771467616734362
17,17,0.6758425412539688,0.6907346037810574,0.675721746361574
18,18,0.6680128470696072,0.6713253632670283,0.6679124035219011
19,19,0.6611977250764672,0.6592054071684004,0.66110055339729
20,20,0.6603507783506827,0.6587842461764261,0.660251216408988
21,21,0.661419487854155,0.6654169352260624,0.6613139175263507
22,22,0.6600350732938474,0.6710275616359991,0.659921987255558
23,23,0.6567972740874977,0.6714824543351958,0.6566806231280176
24,24,0.6531912892318752,0.6683314113540442,0.6530722634422024
25,25,0.651178150221547,0.6653927082564866,0.6510585597501118
26,26,0.6516835631170632,0.6651851409645617,0.6515641115685542
27,27,0.6528910757562358,0.6665551174478186,0.6527718404846838
28,28,0.6546290732836523,0.6683801888587325,0.6545096689348809
29,29,0.656379446785792,0.6689578746791848,0.6562567075407182
30,30,0.656979501040997,0.6678103495025505,0.6568562891904866
31,31,0.6565318092521368,0.6657288524036389,0.6564090497480379
32,32,0.6570512815990601,0.6649325980630072,0.6569321339746181
33,33,0.6574188895294546,0.6648919501424335,0.6573005124851224
34,34,0.6570234358922227,0.6652142214171911,0.6569089513434742
35,35,0.6557227011953342,0.6650584246111713,0.6556073467822574
36,36,0.6538631103226967,0.6643291078909869,0.6537475450466097
37,37,0.6533405140845278,0.6642595817462444,0.6532254839175738
38,38,0.6525271640258187,0.6641213383706016,0.6524138741925781
39,39,0.6525738190371052,0.6639972105415064,0.6524643417504024
40,40,0.6530883246679065,0.6640600631470501,0.6529816416184626
41,41,0.653411959143406,0.6641839483019929,0.6533073409654555
42,42,0.65372891125017,0.6644871696557652,0.6536250533535899
43,43,0.6533148022360498,0.6636111159645942,0.6532116376107283
44,44,0.6529261589429016,0.6620995391132493,0.6528232610824923
45,45,0.6530575096390003,0.660719046750043,0.6529548308955053
46,46,0.6529488134601324,0.6590152719697764,0.6528463494178537
47,47,0.6527395349912123,0.6579895692177868,0.6526366356138109
48,48,0.6528047009356703,0.6575254549007883,0.6527023716447485
49,49,0.6533528808685792,0.6581301584435721,0.653250448035212
50,50,0.6541765018861092,0.6595658187308207,0.654073406300121
51,51,0.6540677565693189,0.6608324969164204,0.6539634012174411
52,52,0.6533791441657916,0.6613926697521877,0.6532741427375663
53,53,0.652650203911322,0.6615466869477545,0.6525430174890965
54,54,0.6520975473552321,0.6616420983354494,0.6519892791678978
55,55,0.6519973846049982,0.6611832015127336,0.6518871113962412
56,56,0.6522403268070793,0.6598209097109783,0.652127962807908
57,57,0.6533249153596896,0.6592927698633648,0.6532129404496829
58,58,0.6528348451800919,0.6579825721130512,0.6527222622572165
59,59,0.6521659598134827,0.6572637308271241,0.6520533416693874
60,60,0.6509038540860871,0.6569675874694716,0.6507917652900811
61,61,0.6494108904544438,0.6565290752755808,0.6492983137488316
62,62,0.6488482287477463,0.6563769185818511,0.6487364235852655
63,63,0.6479901197841899,0.6559194373583592,0.6478784202980219
64,64,0.6470914240681744,0.655092970085719,0.646979638987758
65,65,0.6461281961678254,0.6535460841451592,0.6460157631671987
66,66,0.6450706963982468,0.6525328386663405,0.6449580802042866
67,67,0.6439693316625382,0.6512879607087897,0.6438553235715424
68,68,0.6424615953073588,0.6498147668192602,0.6423463495467167
69,69,0.6417579055309425,0.648741702161806,0.6416425033203873
70,70,0.6411087271401843,0.6478412192725989,0.6409935923970035
71,71,0.6402604381024439,0.6464238808838775,0.6401467700346888
72,72,0.6391782284311286,0.6448310081913852,0.6390653680059107
73,73,0.63828589926835,0.6436130266190896,0.6381738347463295
74,74,0.6377440601337726,0.6428458931767793,0.6376324003564948
75,75,0.6371737557282432,0.6424379579261261,0.6370620934321302
76,76,0.636610906110948,0.6416650407498437,0.6364992266165285
77,77,0.6361245534090588,0.6408212627209791,0.6360135791660274
78,78,0.635553454225336,0.6397240115396413,0.6354419305566956
79,79,0.6350611568870907,0.6389969597782152,0.6349488979460424
80,80,0.6345343110978994,0.6380846263012188,0.6344220442762516
81,81,0.6343809153320011,0.6370576292870815,0.6342694899173315
82,82,0.6336392301650364,0.6354369704041074,0.633528121579127
83,83,0.6328988167621282,0.6342541361382583,0.6327873293885276
84,84,0.6321173756612847,0.6331710409491601,0.6320056953658351
85,85,0.6313560533617101,0.6325097943288022,0.6312449211499831
86,86,0.6311920600555796,0.6323749079456047,0.6310820413615046
87,87,0.631326570742952,0.6331346398262583,0.631217506258472
88,88,0.6319433368044051,0.6345747491396392,0.6318333703940683
89,89,0.6326525906334064,0.6358041768428029,0.6325417901871211
90,90,0.6340994768987182,0.6372706567474415,0.6339871306435237
91,91,0.6354252852988111,0.6384264328452671,0.6353122668059372
92,92,0.6370295947138304,0.6396980858509967,0.636916618321562
93,93,0.639095786608465,0.6410784164314346,0.6389851422387164
94,94,0.6405198801400422,0.6419720639986746,0.6404105166649801
95,95,0.6419370403672227,0.6434225274092367,0.6418286037342444
96,96,0.6433234537827782,0.6452181139106001,0.6432153006215519
97,97,0.6447781597631743,0.6469416261886181,0.6446678652976137
98,98,0.6459308538965078,0.6486983848255529,0.6458178292210954
99,99,0.6470679621361166,0.6501519625544075,0.6469527335850558
100,100,0.6480794223598043,0.6510505040503933,0.6479590017352237
101,101,0.6487920891344976,0.6513168389329586,0.6486738146076816
102,102,0.6490028084393543,0.6518194575488487,0.6488836329425631
103,103,0.6480065454209905,0.6511762901528653,0.6478923193704523
104,104,0.6465552772864335,0.6500751157393925,0.6464416695032775
105,105,0.644896011983467,0.6487819051797664,0.6447838714484746
106,106,0.6446737707628325,0.6487502362028419,0.6445625928813397
107,107,0.6445382641551956,0.6487423492928799,0.6444279139733121
108,108,0.6444437390346845,0.6486332268155586,0.6443332384638426
109,109,0.6441106174046141,0.6484439409764691,0.6439984989928095
110,110,0.6440462662247308,0.6482375466096155,0.6439329414525313
111,111,0.6439145146810137,0.6474626071487276,0.6438002588758097
112,112,0.6436313851696399,0.6463280245935693,0.6435157609849715
113,113,0.64301132381167,0.6456273029777089,0.6428965606390523
114,114,0.6429118938089846,0.6457300754813684,0.6427965807812546
115,115,0.6428161443680325,0.6463867112928255,0.6427020041000149
116,116,0.6428268459771863,0.6469722031318557,0.642713785998844
117,117,0.6428592642900373,0.6473760938132974,0.6427467259365497
118,118,0.6426331545454738,0.647520687162602,0.6425204098695163
119,119,0.6422153539990804,0.6469548519299391,0.6421021215458351
