Epoch,Test AP,Test AUC,Test ROC
1,0.5604250378857544,0.5340425531914894,0.5602376641014034
2,0.6081124339794819,0.5585106382978723,0.606545948392938
3,0.5802480194794666,0.5425531914893617,0.5758239022181983
4,0.6200299431755656,0.6,0.6378270710728837
5,0.6292867959507573,0.5819148936170213,0.6382752376641014
6,0.6649041582581182,0.5989361702127659,0.6530285196921684
7,0.6600748895166285,0.6425531914893617,0.6851018560434585
8,0.7031716974367208,0.6446808510638298,0.7048528746038932
9,0.7001552646160721,0.6202127659574468,0.6919284744228158
10,0.7133215378585139,0.625531914893617,0.708361249434133
11,0.720466674687051,0.6351063829787233,0.7118062471706657
12,0.7622234372863659,0.6670212765957447,0.7574694431869625
13,0.760609071284106,0.652127659574468,0.7552919873245812
14,0.725918579053461,0.6510638297872341,0.7384698958804888
15,0.7732015434429393,0.6734042553191489,0.7670122227252151
16,0.7623930614439132,0.6648936170212766,0.7611090991398822
17,0.7988647951783111,0.6638297872340425,0.7789995473064735
18,0.8001993218374964,0.7063829787234043,0.798438207333635
19,0.8140037662544789,0.7031914893617022,0.8175780896333182
20,0.82551436892224,0.7085106382978723,0.8240923494794025
21,0.8221616921021138,0.7021276595744681,0.820389316432775
22,0.8309511891922028,0.7202127659574468,0.8293209597102761
23,0.8380427343305922,0.6978723404255319,0.8348483476686284
24,0.8539960271870887,0.7117021276595744,0.8439565414214576
25,0.8306081665936633,0.6904255319148936,0.8241511996378452
26,0.8480686509428017,0.7127659574468085,0.8391896785875963
27,0.8658541527552763,0.7202127659574468,0.8544318696242643
28,0.8427690042530129,0.7085106382978723,0.8402399275690358
29,0.8665393269693082,0.7159574468085106,0.8569714803078314
30,0.8676535581869813,0.7127659574468085,0.8696423721140787
31,0.8921827608495202,0.723404255319149,0.8805794477138977
32,0.8753145158552246,0.7191489361702128,0.8715436849253057
33,0.8649129304551764,0.7148936170212766,0.8672974196468991
34,0.8817271283409734,0.6968085106382979,0.8693164327750114
35,0.8872277657396,0.7319148936170212,0.8846401086464463
36,0.8755666953959238,0.7329787234042553,0.8770393843368041
37,0.8642616017638101,0.7095744680851064,0.8660615663196016
38,0.9080170306138127,0.7329787234042553,0.9004617473970122
39,0.9004379446921708,0.7436170212765958,0.8989452240832956
40,0.8939774310665445,0.7085106382978723,0.8813444997736533
41,0.9018797106620555,0.7287234042553191,0.896935264825713
42,0.9026735458883638,0.7329787234042553,0.8985423268447261
43,0.9114074088213424,0.7404255319148936,0.9054640108646446
