Epoch,Test AP,Test AUC,Test ROC
1,0.5532930409657042,0.5265795868772782,0.5505972263848145
2,0.5468452537425138,0.5287059538274606,0.5515730261807777
3,0.5457640604375351,0.5226306196840826,0.5447584833219898
4,0.5465718247365312,0.5215674362089915,0.545206428486009
5,0.5565566485610606,0.5247569866342648,0.5480556716160093
6,0.5658383096315837,0.5349331713244229,0.5621318720296931
7,0.5434547080046881,0.5334143377885784,0.5478841799922932
8,0.5580735434397913,0.5426792223572297,0.5635590772726401
9,0.5421139485293394,0.5130619684082625,0.5348538155017724
10,0.5540164504439808,0.5256682867557716,0.5525976390350922
11,0.55261920930882,0.5265795868772782,0.5548476534298694
12,0.5531552376866415,0.5334143377885784,0.5547365552781587
13,0.5552187448022021,0.5323511543134872,0.5566457087323886
14,0.5555066098750125,0.522782503037667,0.5534871624424763
15,0.555220997484461,0.5274908869987849,0.5503156054886178
16,0.5491922681805634,0.5223268529769137,0.5447353686317875
17,0.5560980981569539,0.5250607533414338,0.5507473103912575
18,0.5650784831668738,0.5309842041312273,0.5568924499763039
19,0.5510655749040745,0.5328068043742406,0.5524268856050752
20,0.5609081570296337,0.5404009720534629,0.5632257828175082
21,0.5576031402888165,0.5239975698663426,0.5528332150993092
22,0.560132001343553,0.5323511543134872,0.5576289827395549
23,0.5592240808180418,0.5388821385176185,0.5541282836701219
24,0.5642767240090643,0.5294653705953828,0.5558766493092722
25,0.5629876365577405,0.5352369380315918,0.5610204752786312
26,0.5508117847959692,0.530224787363305,0.5463330504821143
27,0.560681209146448,0.5355407047387606,0.5611828317553214
28,0.5638858346516736,0.542831105710814,0.5661993193115902
29,0.5610065006976517,0.5299210206561361,0.553018547854883
30,0.5653558219587052,0.5464763061968408,0.5631136696494613
31,0.5599817476844912,0.5287059538274606,0.5535801287114535
32,0.5682709905040778,0.5425273390036452,0.5676747378305078
33,0.5557101234553938,0.5370595382746051,0.55556056399475
34,0.5758011334872515,0.5449574726609964,0.574725641084318
35,0.5601467931313013,0.5443499392466585,0.5671026377137256
36,0.5773453682953036,0.5484507897934386,0.5746327209524471
37,0.5609580700469045,0.5379708383961118,0.5611450916024562
38,0.5656418542951623,0.545868772782503,0.5703047374318833
39,0.5612567635340817,0.537363304981774,0.560955837192856
40,0.583067485519557,0.556044957472661,0.5807484250637431
41,0.5752042126120633,0.541767922235723,0.5698133311138309
42,0.5801948209996093,0.5451093560145808,0.5709803692149605
43,0.5790520360363042,0.5507290400972054,0.5778818805189206
44,0.5618191430557528,0.5414641555285541,0.5582988473843583
45,0.5739373868030487,0.5463244228432563,0.5688660901866006
46,0.5925272132547688,0.5545261239368166,0.5871891189510563
47,0.5871804489227075,0.5621202916160389,0.5888525000406006
48,0.5767839840728091,0.5490583232077765,0.5720877059006775
49,0.564715796871425,0.5404009720534629,0.5610296565627635
50,0.5856609107439433,0.5449574726609964,0.5702157389540385
51,0.5840900183379875,0.5540704738760632,0.5803074466027587
52,0.5867251899878743,0.5540704738760632,0.5831418797216714
53,0.5762245222307525,0.5481470230862697,0.5739178726291063
54,0.5723742443543054,0.5487545565006076,0.5706043979366009
55,0.58692394419408,0.5513365735115431,0.5804644511751305
56,0.5921676652786573,0.5569562575941677,0.5906872343425426
57,0.5871089426324134,0.550577156743621,0.579395408287553
58,0.5939566135284566,0.5595382746051033,0.591774270701535
59,0.585759362451243,0.5552855407047388,0.5818140076683561
60,0.5910588644202769,0.557411907654921,0.5897919437968846
61,0.5952698740133895,0.5651579586877278,0.5933890232811528
62,0.5914469792587678,0.560145808019441,0.5913435808152316
63,0.5787356557476078,0.55908262454435,0.5855659232810052
64,0.6016996086042334,0.5545261239368166,0.5897894985302563
65,0.5900268811285027,0.5630315917375456,0.5927529309980821
66,0.5961939845650963,0.5616646415552855,0.593590042652832
67,0.5878290646824986,0.5616646415552855,0.5905671855922308
68,0.5940169099967654,0.5627278250303767,0.5917700722248715
69,0.6103201077034789,0.5757897934386391,0.6092495301397105
70,0.6040132894789052,0.5704738760631834,0.6011855021710277
