Epoch,Test AP,Test AUC,Test ROC
1,0.6921386329643353,0.6861338472454066,0.6920187875380119
2,0.6923564000117164,0.6861779252891378,0.6922366936851518
3,0.6934380945241945,0.6870789480419396,0.6933205903305746
4,0.6945550631328847,0.6881385984319591,0.6944366774625681
5,0.6954769155115919,0.6889363577032781,0.6953615475080772
6,0.6960164181892526,0.6893763383373762,0.6958983831248479
7,0.6963357687975489,0.6896118359500525,0.6962206391712720
8,0.6967566214355001,0.6899508636452827,0.6966391083595449
9,0.6974840582022952,0.6906069688809010,0.6973707180326547
10,0.6985729595579608,0.6915572239648058,0.6984576083702689
11,0.6999083213484123,0.6927883877104727,0.6997942226722025
12,0.7014502424581515,0.6942053724025946,0.7013370569726304
13,0.7029562257534941,0.6955679704762420,0.7028452059022637
14,0.7042333426687210,0.6967077789215952,0.7041220294858329
15,0.7049360241071343,0.6973753480032646,0.7048287138187382
16,0.7050773834936050,0.6975273994807322,0.7049685400628407
17,0.7045523031285575,0.6971223435869290,0.7044419176242582
18,0.7037224559654343,0.6964154064137820,0.7036092104966926
19,0.7028851495617887,0.6958132434615198,0.7027741195426386
20,0.7026110106011730,0.6957151342674087,0.7024984070081137
21,0.7031353657577892,0.6963800373383686,0.7030238159216171
22,0.7046463253167153,0.6979375207948835,0.7045353674942433
23,0.7067758574669450,0.7000756613839368,0.7066697364845387
24,0.7091083420908499,0.7023320839814702,0.7090009029854769
25,0.7104793002680901,0.7038393575696220,0.7103709775858162
26,0.7101466057913609,0.7040497946816286,0.7100355031898740
27,0.7078447637509995,0.7025602056311834,0.7077342073613304
28,0.7037028945686135,0.6996261719783079,0.7035898797334852
29,0.6994950305217240,0.6966389069782652,0.6993789339099484
30,0.6962069284629617,0.6945791471040724,0.6960905181272903
31,0.6947612679289221,0.6942184358550714,0.6946415806516715
32,0.6945559184012328,0.6950453435101479,0.6944302686771120
33,0.6950024082545490,0.6964324688823230,0.6948777230127787
34,0.6921107589835395,0.6951303003847586,0.6919845466503236
35,0.6857519325972790,0.6910018939340080,0.6856172795867893
